MSA,city,state_id,lat,lng,MSA
"Avoca, IA",Avoca,IA,41.4829,-95.3372,"Avoca, IA"
"Seven Points, TX",Seven Points,TX,32.3291,-96.2142,"Seven Points, TX"
"Bennington, NE",Bennington,NE,41.3681,-96.1616,"Bennington, NE"
"Home Garden, CA",Home Garden,CA,36.3025,-119.6362,"Home Garden, CA"
"Plum Creek, VA",Plum Creek,VA,37.1268,-80.5047,"Plum Creek, VA"
"Powhatan Point, OH",Powhatan Point,OH,39.8625,-80.8098,"Powhatan Point, OH"
"Shreve, OH",Shreve,OH,40.6813,-82.0217,"Shreve, OH"
"Coal Run Village, KY",Coal Run Village,KY,37.5372,-82.5578,"Coal Run Village, KY"
"Anna, OH",Anna,OH,40.3958,-84.176,"Anna, OH"
"Rainelle, WV",Rainelle,WV,37.9678,-80.7717,"Rainelle, WV"
"Bainbridge, PA",Bainbridge,PA,40.0915,-76.6581,"Bainbridge, PA"
"Dewart, PA",Dewart,PA,41.1099,-76.8707,"Dewart, PA"
"Nellieburg, MS",Nellieburg,MS,32.3973,-88.783,"Nellieburg, MS"
"Boyd, TX",Boyd,TX,33.0843,-97.5632,"Boyd, TX"
"Stacy, MN",Stacy,MN,45.3841,-92.9938,"Stacy, MN"
"Pepeekeo, HI",Pepeekeo,HI,19.8316,-155.1061,"Pepeekeo, HI"
"Laguna Park, TX",Laguna Park,TX,31.8643,-97.3862,"Laguna Park, TX"
"Waterville, NY",Waterville,NY,42.9306,-75.3802,"Waterville, NY"
"Mediapolis, IA",Mediapolis,IA,41.0078,-91.1636,"Mediapolis, IA"
"Cross Roads, TX",Cross Roads,TX,33.229,-96.9985,"Cross Roads, TX"
"Rock Hill, NY",Rock Hill,NY,41.6153,-74.5821,"Rock Hill, NY"
"Meridian, TX",Meridian,TX,31.9262,-97.6501,"Meridian, TX"
"Dallesport, WA",Dallesport,WA,45.6316,-121.1749,"Dallesport, WA"
"Bells, TX",Bells,TX,33.6166,-96.4126,"Bells, TX"
"Sebastian, TX",Sebastian,TX,26.3454,-97.7964,"Sebastian, TX"
"Claycomo, MO",Claycomo,MO,39.1986,-94.4788,"Claycomo, MO"
"Redfield, AR",Redfield,AR,34.4429,-92.1843,"Redfield, AR"
"Roseland, FL",Roseland,FL,27.8361,-80.4884,"Roseland, FL"
"Miamitown, OH",Miamitown,OH,39.2171,-84.7095,"Miamitown, OH"
"Twin Lake, MI",Twin Lake,MI,43.3695,-86.1805,"Twin Lake, MI"
"Chisholm, ME",Chisholm,ME,44.4916,-70.1923,"Chisholm, ME"
"Winchester, MO",Winchester,MO,38.5897,-90.526,"Winchester, MO"
"Willow Creek, CA",Willow Creek,CA,40.9385,-123.6412,"Willow Creek, CA"
"Nutter Fort, WV",Nutter Fort,WV,39.2604,-80.3265,"Nutter Fort, WV"
"Atlantic Beach, NC",Atlantic Beach,NC,34.7011,-76.7403,"Atlantic Beach, NC"
"Hilldale, PA",Hilldale,PA,41.2869,-75.8361,"Hilldale, PA"
"Aurora, TX",Aurora,TX,33.056,-97.5096,"Aurora, TX"
"Chualar, CA",Chualar,CA,36.5711,-121.5103,"Chualar, CA"
"Snow Hill, NC",Snow Hill,NC,35.4506,-77.6769,"Snow Hill, NC"
"West Salem, OH",West Salem,OH,40.9696,-82.108,"West Salem, OH"
"Kings Mills, OH",Kings Mills,OH,39.3586,-84.2505,"Kings Mills, OH"
"Bass Lake, IN",Bass Lake,IN,41.2304,-86.5845,"Bass Lake, IN"
"Harbor Hills, OH",Harbor Hills,OH,39.9366,-82.4343,"Harbor Hills, OH"
"Russell, PA",Russell,PA,41.9394,-79.1393,"Russell, PA"
"Pilot Rock, OR",Pilot Rock,OR,45.4961,-118.8332,"Pilot Rock, OR"
"Northlakes, NC",Northlakes,NC,35.7755,-81.3669,"Northlakes, NC"
"University of Pittsburgh Johnstown, PA",University of Pittsburgh Johnstown,PA,40.263,-78.8296,"University of Pittsburgh Johnstown, PA"
"Granger, IA",Granger,IA,41.7616,-93.8234,"Granger, IA"
"Rock Creek, AL",Rock Creek,AL,33.4772,-87.0812,"Rock Creek, AL"
"Marathon City, WI",Marathon City,WI,44.9379,-89.8436,"Marathon City, WI"
"Huntsville, MO",Huntsville,MO,39.4364,-92.544,"Huntsville, MO"
"Collinsville, MS",Collinsville,MS,32.4912,-88.8452,"Collinsville, MS"
"Granville South, OH",Granville South,OH,40.0521,-82.5415,"Granville South, OH"
"Bannockburn, IL",Bannockburn,IL,42.1932,-87.8694,"Bannockburn, IL"
"Granger, TX",Granger,TX,30.718,-97.4411,"Granger, TX"
"Worthington, KY",Worthington,KY,38.5509,-82.7349,"Worthington, KY"
"Highland Park, PA",Highland Park,PA,40.6216,-77.5707,"Highland Park, PA"
"Mora, PR",Mora,PR,18.4626,-67.0322,"Mora, PR"
"Herscher, IL",Herscher,IL,41.0493,-88.1006,"Herscher, IL"
"Monrovia, IN",Monrovia,IN,39.5841,-86.4793,"Monrovia, IN"
"Lincolnton, GA",Lincolnton,GA,33.7931,-82.4776,"Lincolnton, GA"
"Lucasville, OH",Lucasville,OH,38.8783,-82.9934,"Lucasville, OH"
"Buxton, NC",Buxton,NC,35.2608,-75.5392,"Buxton, NC"
"New Paris, IN",New Paris,IN,41.5005,-85.8248,"New Paris, IN"
"Clinton, LA",Clinton,LA,30.8614,-91.015,"Clinton, LA"
"Stanton, NE",Stanton,NE,41.9472,-97.2172,"Stanton, NE"
"De Soto, IL",De Soto,IL,37.8163,-89.2269,"De Soto, IL"
"Shoshone, ID",Shoshone,ID,42.9369,-114.4055,"Shoshone, ID"
"Neligh, NE",Neligh,NE,42.1291,-98.03,"Neligh, NE"
"Oakland, IA",Oakland,IA,41.3114,-95.3951,"Oakland, IA"
"Charenton, LA",Charenton,LA,29.8685,-91.5388,"Charenton, LA"
"Terra Alta, WV",Terra Alta,WV,39.4442,-79.5435,"Terra Alta, WV"
"Waterman, IL",Waterman,IL,41.7683,-88.7659,"Waterman, IL"
"Depoe Bay, OR",Depoe Bay,OR,44.8091,-124.0599,"Depoe Bay, OR"
"LaBarque Creek, MO",LaBarque Creek,MO,38.4163,-90.6777,"LaBarque Creek, MO"
"Erie, IL",Erie,IL,41.6588,-90.0813,"Erie, IL"
"Winfield, MO",Winfield,MO,38.9944,-90.7437,"Winfield, MO"
"Columbine Valley, CO",Columbine Valley,CO,39.5994,-105.0351,"Columbine Valley, CO"
"Gold Key Lake, PA",Gold Key Lake,PA,41.3145,-74.9434,"Gold Key Lake, PA"
"Orfordville, WI",Orfordville,WI,42.6294,-89.2572,"Orfordville, WI"
"Ackley, IA",Ackley,IA,42.5519,-93.0526,"Ackley, IA"
"Russell, GA",Russell,GA,33.9797,-83.6922,"Russell, GA"
"East Hazel Crest, IL",East Hazel Crest,IL,41.5758,-87.6503,"East Hazel Crest, IL"
"Lukachukai, AZ",Lukachukai,AZ,36.4112,-109.2267,"Lukachukai, AZ"
"St. Regis Park, KY",St. Regis Park,KY,38.2289,-85.6159,"St. Regis Park, KY"
"Toa Baja, PR",Toa Baja,PR,18.4439,-66.2547,"Toa Baja, PR"
"Rand, WV",Rand,WV,38.2817,-81.5654,"Rand, WV"
"Kittitas, WA",Kittitas,WA,46.9837,-120.419,"Kittitas, WA"
"Brooklyn Heights, OH",Brooklyn Heights,OH,41.4178,-81.668,"Brooklyn Heights, OH"
"Lake Hamilton, FL",Lake Hamilton,FL,28.0478,-81.627,"Lake Hamilton, FL"
"Parks, AZ",Parks,AZ,35.2939,-111.9771,"Parks, AZ"
"Long Beach, WA",Long Beach,WA,46.3559,-124.0557,"Long Beach, WA"
"Rafael Capó, PR",Rafael Capó,PR,18.3998,-66.7908,"Rafael Capó, PR"
"Mount Vernon, AL",Mount Vernon,AL,31.0889,-88.0137,"Mount Vernon, AL"
"Marion, MS",Marion,MS,32.4272,-88.6502,"Marion, MS"
"Ferndale, PA",Ferndale,PA,40.2884,-78.918,"Ferndale, PA"
"Ferron, UT",Ferron,UT,39.0913,-111.1337,"Ferron, UT"
"Centerfield, UT",Centerfield,UT,39.1275,-111.8189,"Centerfield, UT"
"Booker, TX",Booker,TX,36.4561,-100.5402,"Booker, TX"
"Elizabethville, PA",Elizabethville,PA,40.5472,-76.816,"Elizabethville, PA"
"Urbana, IA",Urbana,IA,42.2279,-91.8875,"Urbana, IA"
"Guthrie Center, IA",Guthrie Center,IA,41.6781,-94.499,"Guthrie Center, IA"
"Rapid City, MI",Rapid City,MI,44.8366,-85.2871,"Rapid City, MI"
"Copper Canyon, TX",Copper Canyon,TX,33.0961,-97.0975,"Copper Canyon, TX"
"Seadrift, TX",Seadrift,TX,28.4143,-96.7158,"Seadrift, TX"
"Sylvan Springs, AL",Sylvan Springs,AL,33.5287,-87.0312,"Sylvan Springs, AL"
"Cacao, PR",Cacao,PR,18.4524,-66.9559,"Cacao, PR"
"Dale, IN",Dale,IN,38.1769,-86.9802,"Dale, IN"
"Edmonston, MD",Edmonston,MD,38.9502,-76.9332,"Edmonston, MD"
"Greenup, IL",Greenup,IL,39.2484,-88.1597,"Greenup, IL"
"Avis, PA",Avis,PA,41.1857,-77.3167,"Avis, PA"
"Blue Ridge, AL",Blue Ridge,AL,32.501,-86.1839,"Blue Ridge, AL"
"Murphys Estates, SC",Murphys Estates,SC,33.6003,-81.9439,"Murphys Estates, SC"
"Audubon Park, KY",Audubon Park,KY,38.205,-85.727,"Audubon Park, KY"
"Baldwin, FL",Baldwin,FL,30.3051,-81.9744,"Baldwin, FL"
"Duncannon, PA",Duncannon,PA,40.3952,-77.0277,"Duncannon, PA"
"Wendover, UT",Wendover,UT,40.7241,-114.025,"Wendover, UT"
"Cherokee, OK",Cherokee,OK,36.7547,-98.3551,"Cherokee, OK"
"Colma, CA",Colma,CA,37.6767,-122.4526,"Colma, CA"
"McCrory, AR",McCrory,AR,35.2572,-91.1974,"McCrory, AR"
"Port Barrington, IL",Port Barrington,IL,42.244,-88.1943,"Port Barrington, IL"
"Au Sable, MI",Au Sable,MI,44.4105,-83.3423,"Au Sable, MI"
"Fulton, TX",Fulton,TX,28.0706,-97.0428,"Fulton, TX"
"Sun Valley, ID",Sun Valley,ID,43.6837,-114.3337,"Sun Valley, ID"
"Shepherd, MI",Shepherd,MI,43.5235,-84.6927,"Shepherd, MI"
"Baird, TX",Baird,TX,32.396,-99.3962,"Baird, TX"
"Legend Lake, WI",Legend Lake,WI,44.8909,-88.544,"Legend Lake, WI"
"Pine Knot, KY",Pine Knot,KY,36.6648,-84.4395,"Pine Knot, KY"
"Bonner-West Riverside, MT",Bonner-West Riverside,MT,46.8767,-113.8868,"Bonner-West Riverside, MT"
"Manito, IL",Manito,IL,40.4201,-89.7806,"Manito, IL"
"Warsaw, VA",Warsaw,VA,37.9603,-76.761,"Warsaw, VA"
"Ethete, WY",Ethete,WY,43.0008,-108.723,"Ethete, WY"
"Lacoochee, FL",Lacoochee,FL,28.4655,-82.1698,"Lacoochee, FL"
"Oakwood, IL",Oakwood,IL,40.1101,-87.7769,"Oakwood, IL"
"Windsor, PA",Windsor,PA,39.9163,-76.5841,"Windsor, PA"
"Williamsville, IL",Williamsville,IL,39.9527,-89.5489,"Williamsville, IL"
"Johnsonville, SC",Johnsonville,SC,33.8149,-79.4444,"Johnsonville, SC"
"North Granby, CT",North Granby,CT,42.0152,-72.844,"North Granby, CT"
"Oak Leaf, TX",Oak Leaf,TX,32.5138,-96.8563,"Oak Leaf, TX"
"La Alianza, PR",La Alianza,PR,18.3975,-66.5995,"La Alianza, PR"
"Quinebaug, CT",Quinebaug,CT,42.0107,-71.937,"Quinebaug, CT"
"Babbitt, MN",Babbitt,MN,47.6445,-91.9458,"Babbitt, MN"
"Lynchburg, OH",Lynchburg,OH,39.2401,-83.7883,"Lynchburg, OH"
"Glen Alpine, NC",Glen Alpine,NC,35.7307,-81.7826,"Glen Alpine, NC"
"Blossburg, PA",Blossburg,PA,41.6795,-77.069,"Blossburg, PA"
"Lone Star, TX",Lone Star,TX,32.9392,-94.7091,"Lone Star, TX"
"Justice, OK",Justice,OK,36.2909,-95.5635,"Justice, OK"
"Cannelton, IN",Cannelton,IN,37.9106,-86.7377,"Cannelton, IN"
"Warsaw, IL",Warsaw,IL,40.3509,-91.4277,"Warsaw, IL"
"Wolfe City, TX",Wolfe City,TX,33.3687,-96.072,"Wolfe City, TX"
"Paisley, FL",Paisley,FL,28.985,-81.5404,"Paisley, FL"
"Bunkerville, NV",Bunkerville,NV,36.7198,-114.1221,"Bunkerville, NV"
"Airport, CA",Airport,CA,37.6324,-120.9774,"Airport, CA"
"Belle, MO",Belle,MO,38.2848,-91.7217,"Belle, MO"
"Brilliant, OH",Brilliant,OH,40.2701,-80.6318,"Brilliant, OH"
"Porterdale, GA",Porterdale,GA,33.5739,-83.894,"Porterdale, GA"
"Bismarck, MO",Bismarck,MO,37.7673,-90.6225,"Bismarck, MO"
"Pine Valley, CA",Pine Valley,CA,32.8415,-116.5107,"Pine Valley, CA"
"Parkston, SD",Parkston,SD,43.3929,-97.9864,"Parkston, SD"
"Montrose, PA",Montrose,PA,41.8335,-75.8761,"Montrose, PA"
"Wheeler, TX",Wheeler,TX,35.4411,-100.2752,"Wheeler, TX"
"Home, WA",Home,WA,47.279,-122.7744,"Home, WA"
"Webb, AL",Webb,AL,31.2572,-85.2896,"Webb, AL"
"Elizabeth, PA",Elizabeth,PA,40.2716,-79.8872,"Elizabeth, PA"
"Bertram, TX",Bertram,TX,30.7427,-98.064,"Bertram, TX"
"North Redington Beach, FL",North Redington Beach,FL,27.8213,-82.819,"North Redington Beach, FL"
"Birch Run, MI",Birch Run,MI,43.2503,-83.7911,"Birch Run, MI"
"Sandia Knolls, NM",Sandia Knolls,NM,35.1604,-106.2987,"Sandia Knolls, NM"
"San Antonio, FL",San Antonio,FL,28.3396,-82.2787,"San Antonio, FL"
"Groton, SD",Groton,SD,45.4517,-98.1,"Groton, SD"
"Bartolo, PR",Bartolo,PR,18.362,-65.8414,"Bartolo, PR"
"Pittsville, MD",Pittsville,MD,38.3939,-75.4074,"Pittsville, MD"
"Cordova, NC",Cordova,NC,34.9103,-79.8119,"Cordova, NC"
"Green Valley, CA",Green Valley,CA,38.2607,-122.1622,"Green Valley, CA"
"Hebron, NE",Hebron,NE,40.1681,-97.5872,"Hebron, NE"
"Talahi Island, GA",Talahi Island,GA,32.0331,-80.976,"Talahi Island, GA"
"Freedom, PA",Freedom,PA,40.6849,-80.2533,"Freedom, PA"
"Monticello, MS",Monticello,MS,31.5525,-90.1145,"Monticello, MS"
"Bridgeport, NE",Bridgeport,NE,41.6639,-103.0962,"Bridgeport, NE"
"Lebec, CA",Lebec,CA,34.845,-118.8992,"Lebec, CA"
"Monona, IA",Monona,IA,43.0513,-91.3912,"Monona, IA"
"Interlachen, FL",Interlachen,FL,29.6203,-81.8965,"Interlachen, FL"
"Redington Beach, FL",Redington Beach,FL,27.8128,-82.8096,"Redington Beach, FL"
"Bon Aqua Junction, TN",Bon Aqua Junction,TN,35.9281,-87.3124,"Bon Aqua Junction, TN"
"Richmond, MN",Richmond,MN,45.4547,-94.5135,"Richmond, MN"
"Victory Gardens, NJ",Victory Gardens,NJ,40.8762,-74.5435,"Victory Gardens, NJ"
"Navesink, NJ",Navesink,NJ,40.4021,-74.0387,"Navesink, NJ"
"Weldon, NC",Weldon,NC,36.421,-77.6135,"Weldon, NC"
"South Palm Beach, FL",South Palm Beach,FL,26.5899,-80.039,"South Palm Beach, FL"
"Porcupine, SD",Porcupine,SD,43.2687,-102.3353,"Porcupine, SD"
"Paonia, CO",Paonia,CO,38.8697,-107.5919,"Paonia, CO"
"Mayo, SC",Mayo,SC,35.0857,-81.8535,"Mayo, SC"
"Indian Shores, FL",Indian Shores,FL,27.8536,-82.8438,"Indian Shores, FL"
"Benson, UT",Benson,UT,41.7489,-111.9169,"Benson, UT"
"Colwich, KS",Colwich,KS,37.7818,-97.5362,"Colwich, KS"
"Winchester, IL",Winchester,IL,39.6298,-90.456,"Winchester, IL"
"Rockvale, TN",Rockvale,TN,35.7668,-86.521,"Rockvale, TN"
"Omao, HI",Omao,HI,21.9236,-159.4814,"Omao, HI"
"Radium Springs, NM",Radium Springs,NM,32.4783,-106.9031,"Radium Springs, NM"
"Plandome, NY",Plandome,NY,40.8069,-73.6996,"Plandome, NY"
"Monument Hills, CA",Monument Hills,CA,38.6641,-121.8756,"Monument Hills, CA"
"Catawissa, PA",Catawissa,PA,40.9531,-76.4604,"Catawissa, PA"
"La Pryor, TX",La Pryor,TX,28.9487,-99.8483,"La Pryor, TX"
"Montello, WI",Montello,WI,43.7939,-89.3332,"Montello, WI"
"Stamps, AR",Stamps,AR,33.3567,-93.4956,"Stamps, AR"
"Brooklyn, WI",Brooklyn,WI,42.8524,-89.3723,"Brooklyn, WI"
"Central Aguirre, PR",Central Aguirre,PR,17.9559,-66.2264,"Central Aguirre, PR"
"Somerville, TX",Somerville,TX,30.346,-96.5311,"Somerville, TX"
"North Lewisburg, OH",North Lewisburg,OH,40.2205,-83.5581,"North Lewisburg, OH"
"Big Bend, WI",Big Bend,WI,42.9023,-88.2122,"Big Bend, WI"
"Jackson Center, OH",Jackson Center,OH,40.4385,-84.0413,"Jackson Center, OH"
"Marble Hill, MO",Marble Hill,MO,37.3032,-89.9808,"Marble Hill, MO"
"Burkesville, KY",Burkesville,KY,36.7906,-85.3674,"Burkesville, KY"
"Mount Pulaski, IL",Mount Pulaski,IL,40.0102,-89.2839,"Mount Pulaski, IL"
"Fosston, MN",Fosston,MN,47.5855,-95.7579,"Fosston, MN"
"Leland Grove, IL",Leland Grove,IL,39.7787,-89.6839,"Leland Grove, IL"
"Hastings, FL",Hastings,FL,29.7144,-81.499,"Hastings, FL"
"Hartington, NE",Hartington,NE,42.6205,-97.2672,"Hartington, NE"
"New Haven, WV",New Haven,WV,38.9876,-81.9655,"New Haven, WV"
"Colfax, LA",Colfax,LA,31.5208,-92.7001,"Colfax, LA"
"Ardmore, AL",Ardmore,AL,34.9847,-86.8373,"Ardmore, AL"
"Cumberland Head, NY",Cumberland Head,NY,44.7165,-73.3966,"Cumberland Head, NY"
"Akron, IA",Akron,IA,42.8268,-96.5571,"Akron, IA"
"Cambria, IL",Cambria,IL,37.7799,-89.119,"Cambria, IL"
"Malvern, AL",Malvern,AL,31.1428,-85.521,"Malvern, AL"
"Clermont, IN",Clermont,IN,39.8167,-86.3207,"Clermont, IN"
"Yaurel, PR",Yaurel,PR,18.0301,-66.056,"Yaurel, PR"
"Pine Grove Mills, PA",Pine Grove Mills,PA,40.7315,-77.8884,"Pine Grove Mills, PA"
"Wilson, WY",Wilson,WY,43.486,-110.8937,"Wilson, WY"
"Garrison, ND",Garrison,ND,47.6533,-101.4222,"Garrison, ND"
"Castleton-on-Hudson, NY",Castleton-on-Hudson,NY,42.5332,-73.7493,"Castleton-on-Hudson, NY"
"Versailles, PA",Versailles,PA,40.3177,-79.8309,"Versailles, PA"
"Wagon Wheel, AZ",Wagon Wheel,AZ,34.1976,-110.0273,"Wagon Wheel, AZ"
"Culver, IN",Culver,IN,41.2159,-86.4236,"Culver, IN"
"Blue Ridge, GA",Blue Ridge,GA,34.8666,-84.3218,"Blue Ridge, GA"
"Harrisville, RI",Harrisville,RI,41.9687,-71.6767,"Harrisville, RI"
"Brodheadsville, PA",Brodheadsville,PA,40.9267,-75.4017,"Brodheadsville, PA"
"Center Hill, FL",Center Hill,FL,28.6335,-81.9986,"Center Hill, FL"
"Lakewood Shores, IL",Lakewood Shores,IL,41.2712,-88.1361,"Lakewood Shores, IL"
"South Windham, CT",South Windham,CT,41.685,-72.1845,"South Windham, CT"
"Dunnigan, CA",Dunnigan,CA,38.8926,-121.9741,"Dunnigan, CA"
"Slater, IA",Slater,IA,41.8807,-93.6912,"Slater, IA"
"Perryville, AR",Perryville,AR,35.012,-92.803,"Perryville, AR"
"Fort Recovery, OH",Fort Recovery,OH,40.4112,-84.7761,"Fort Recovery, OH"
"Wauregan, CT",Wauregan,CT,41.75,-71.9091,"Wauregan, CT"
"Sutton-Alpine, AK",Sutton-Alpine,AK,61.7429,-148.8542,"Sutton-Alpine, AK"
"Head of the Harbor, NY",Head of the Harbor,NY,40.8981,-73.1624,"Head of the Harbor, NY"
"Burns, TN",Burns,TN,36.0507,-87.2983,"Burns, TN"
"South Coatesville, PA",South Coatesville,PA,39.969,-75.8135,"South Coatesville, PA"
"Newton, AL",Newton,AL,31.3423,-85.5893,"Newton, AL"
"Mineville, NY",Mineville,NY,44.0933,-73.5246,"Mineville, NY"
"Somerset, OH",Somerset,OH,39.8064,-82.2995,"Somerset, OH"
"Eatons Neck, NY",Eatons Neck,NY,40.9328,-73.3951,"Eatons Neck, NY"
"Shorewood-Tower Hills-Harbert, MI",Shorewood-Tower Hills-Harbert,MI,41.8817,-86.6142,"Shorewood-Tower Hills-Harbert, MI"
"China Spring, TX",China Spring,TX,31.6492,-97.3047,"China Spring, TX"
"Whitmire, SC",Whitmire,SC,34.504,-81.6144,"Whitmire, SC"
"Towanda, KS",Towanda,KS,37.7954,-96.9963,"Towanda, KS"
"Lake Catherine, IL",Lake Catherine,IL,42.487,-88.1272,"Lake Catherine, IL"
"Blades, DE",Blades,DE,38.6353,-75.6022,"Blades, DE"
"Gower, MO",Gower,MO,39.6129,-94.5947,"Gower, MO"
"Crump, TN",Crump,TN,35.2315,-88.3381,"Crump, TN"
"Cleveland, WI",Cleveland,WI,43.9177,-87.7469,"Cleveland, WI"
"Colmar Manor, MD",Colmar Manor,MD,38.9302,-76.9437,"Colmar Manor, MD"
"Pine Prairie, LA",Pine Prairie,LA,30.7818,-92.4223,"Pine Prairie, LA"
"Benítez, PR",Benítez,PR,18.2725,-65.8788,"Benítez, PR"
"Lexington, MS",Lexington,MS,33.1163,-90.0498,"Lexington, MS"
"Fivepointville, PA",Fivepointville,PA,40.1828,-76.0553,"Fivepointville, PA"
"Roaming Shores, OH",Roaming Shores,OH,41.6366,-80.8249,"Roaming Shores, OH"
"Billington Heights, NY",Billington Heights,NY,42.7862,-78.6237,"Billington Heights, NY"
"Sugar City, ID",Sugar City,ID,43.8762,-111.751,"Sugar City, ID"
"Bryson City, NC",Bryson City,NC,35.4262,-83.4474,"Bryson City, NC"
"Bangor, WI",Bangor,WI,43.8938,-90.9935,"Bangor, WI"
"Bremen, OH",Bremen,OH,39.7059,-82.4296,"Bremen, OH"
"Monarch Mill, SC",Monarch Mill,SC,34.7161,-81.5848,"Monarch Mill, SC"
"Burton, OH",Burton,OH,41.4708,-81.1456,"Burton, OH"
"Navajo, NM",Navajo,NM,35.9024,-109.0321,"Navajo, NM"
"Guayabal, PR",Guayabal,PR,18.0761,-66.5017,"Guayabal, PR"
"Dixon, MO",Dixon,MO,37.9953,-92.0956,"Dixon, MO"
"Paul, ID",Paul,ID,42.6052,-113.7846,"Paul, ID"
"Stony Prairie, OH",Stony Prairie,OH,41.3521,-83.1519,"Stony Prairie, OH"
"Kimball, TN",Kimball,TN,35.0469,-85.674,"Kimball, TN"
"Dassel, MN",Dassel,MN,45.083,-94.315,"Dassel, MN"
"Fox Lake, WI",Fox Lake,WI,43.5618,-88.913,"Fox Lake, WI"
"Woodward, IA",Woodward,IA,41.8527,-93.9208,"Woodward, IA"
"Vernon Valley, NJ",Vernon Valley,NJ,41.2396,-74.4833,"Vernon Valley, NJ"
"Leoti, KS",Leoti,KS,38.4834,-101.3579,"Leoti, KS"
"Batesville, TX",Batesville,TX,28.9553,-99.6237,"Batesville, TX"
"El Ojo, PR",El Ojo,PR,18.0038,-66.3919,"El Ojo, PR"
"Ackerman, MS",Ackerman,MS,33.311,-89.1711,"Ackerman, MS"
"Dunlap, IL",Dunlap,IL,40.8482,-89.6716,"Dunlap, IL"
"Rural Retreat, VA",Rural Retreat,VA,36.901,-81.2765,"Rural Retreat, VA"
"Westlake, FL",Westlake,FL,26.7549,-80.2984,"Westlake, FL"
"West Liberty, WV",West Liberty,WV,40.1647,-80.5972,"West Liberty, WV"
"Irwindale, CA",Irwindale,CA,34.1121,-117.9636,"Irwindale, CA"
"Hudson, PA",Hudson,PA,41.2773,-75.8312,"Hudson, PA"
"Walford, IA",Walford,IA,41.8796,-91.8308,"Walford, IA"
"Koontz Lake, IN",Koontz Lake,IN,41.4169,-86.4827,"Koontz Lake, IN"
"Friedens, PA",Friedens,PA,40.0449,-79.0027,"Friedens, PA"
"Ash Grove, MO",Ash Grove,MO,37.3177,-93.581,"Ash Grove, MO"
"Harleigh, PA",Harleigh,PA,40.9862,-75.9702,"Harleigh, PA"
"Grapeland, TX",Grapeland,TX,31.4948,-95.4765,"Grapeland, TX"
"Buttonwillow, CA",Buttonwillow,CA,35.4092,-119.4406,"Buttonwillow, CA"
"Ortonville, MI",Ortonville,MI,42.8511,-83.4427,"Ortonville, MI"
"Awendaw, SC",Awendaw,SC,32.9823,-79.6461,"Awendaw, SC"
"Woxall, PA",Woxall,PA,40.311,-75.4512,"Woxall, PA"
"Raubsville, PA",Raubsville,PA,40.6295,-75.2024,"Raubsville, PA"
"Edgar, WI",Edgar,WI,44.9229,-89.9626,"Edgar, WI"
"Arlington, OH",Arlington,OH,40.8939,-83.6529,"Arlington, OH"
"Woodbranch, TX",Woodbranch,TX,30.1813,-95.1836,"Woodbranch, TX"
"Fayette, IA",Fayette,IA,42.8415,-91.8036,"Fayette, IA"
"Dover, AR",Dover,AR,35.391,-93.1143,"Dover, AR"
"Vienna, IL",Vienna,IL,37.4143,-88.8871,"Vienna, IL"
"Girardville, PA",Girardville,PA,40.7922,-76.283,"Girardville, PA"
"Northwest Ithaca, NY",Northwest Ithaca,NY,42.4706,-76.5414,"Northwest Ithaca, NY"
"Hoback, WY",Hoback,WY,43.3082,-110.7443,"Hoback, WY"
"Purdy, WA",Purdy,WA,47.3938,-122.6114,"Purdy, WA"
"Saxonburg, PA",Saxonburg,PA,40.751,-79.815,"Saxonburg, PA"
"Keshena, WI",Keshena,WI,44.8697,-88.6002,"Keshena, WI"
"Cut and Shoot, TX",Cut and Shoot,TX,30.3404,-95.354,"Cut and Shoot, TX"
"Grand Isle, LA",Grand Isle,LA,29.2134,-90.0306,"Grand Isle, LA"
"Rotan, TX",Rotan,TX,32.854,-100.4655,"Rotan, TX"
"Laflin, PA",Laflin,PA,41.2896,-75.7942,"Laflin, PA"
"Dunnstown, PA",Dunnstown,PA,41.1484,-77.4202,"Dunnstown, PA"
"Huntington Bay, NY",Huntington Bay,NY,40.9014,-73.4163,"Huntington Bay, NY"
"Pinetop Country Club, AZ",Pinetop Country Club,AZ,34.1163,-109.8909,"Pinetop Country Club, AZ"
"Queens Gate, PA",Queens Gate,PA,39.9406,-76.6874,"Queens Gate, PA"
"State Center, IA",State Center,IA,42.0149,-93.1652,"State Center, IA"
"Fayette, MS",Fayette,MS,31.7123,-91.062,"Fayette, MS"
"Ivanhoe, TX",Ivanhoe,TX,30.6799,-94.4154,"Ivanhoe, TX"
"Gretna, FL",Gretna,FL,30.5901,-84.6861,"Gretna, FL"
"Queen City, TX",Queen City,TX,33.1507,-94.1524,"Queen City, TX"
"Hurley, WI",Hurley,WI,46.4462,-90.1982,"Hurley, WI"
"Virginia, IL",Virginia,IL,39.9525,-90.2107,"Virginia, IL"
"Terre Hill, PA",Terre Hill,PA,40.1592,-76.0507,"Terre Hill, PA"
"St. Peter, WI",St. Peter,WI,43.8377,-88.3465,"St. Peter, WI"
"Roxana, IL",Roxana,IL,38.8318,-90.0466,"Roxana, IL"
"Sutton, NE",Sutton,NE,40.6072,-97.8589,"Sutton, NE"
"Chappaqua, NY",Chappaqua,NY,41.1601,-73.7672,"Chappaqua, NY"
"Corning, IA",Corning,IA,40.9929,-94.7395,"Corning, IA"
